zip_code_group,collision_count,injury_rate,mean_is_weekend,mean_is_rush_hour,mean_is_late_night,mean_vehicle_records_count,mean_person_records_count,mean_person_pedestrian_count,mean_person_bicyclist_count,mean_has_truck_vehicle,mean_has_bus_vehicle,mean_has_taxi_vehicle,mean_has_bike_vehicle,mean_has_motorcycle_vehicle,cluster,pca1,pca2
11229,2665,0.500187617260788,0.2300187617260788,0.3444652908067542,0.09530956848030019,2.0138836772983115,3.3876172607879926,0.16322701688555347,0.06529080675422139,0.07954971857410882,0.03414634146341464,0.01726078799249531,0.07804878048780488,0.05028142589118199,0,-0.4344628160323864,-2.5376234544731835
11230,3089,0.47264486888960827,0.21754613143412108,0.34185820653933313,0.09550016186468113,1.9624473939786338,3.2758174166396894,0.14373583684040142,0.07316283586921334,0.07769504694075753,0.03981871155713823,0.026869537067011978,0.09517643250242797,0.04758821625121398,0,0.3468854452879022,-2.5366660713953673
11233,4289,0.38004196782466776,0.2956400093261833,0.33224527861972486,0.15924457915598042,2.0636512007460945,3.239682909769177,0.10002331545814876,0.046164607134530196,0.08183725810212171,0.03264164140825367,0.0284448589414782,0.062019118675681974,0.04150151550477967,0,-2.080883057533642,0.6696750826185529
11234,4958,0.43041549011698266,0.28297700685760385,0.3307785397337636,0.1189995966115369,2.0752319483662767,3.6774909237595805,0.0945945945945946,0.03287615974183138,0.06978620411456232,0.043162565550625254,0.015127067365873336,0.04175070592981041,0.029850746268656716,0,-2.917969594539311,-1.2410119947080995
11235,2927,0.4246668944311582,0.24871882473522378,0.3344721557909122,0.09873590707208746,1.9767680218653911,3.2422275367270244,0.15237444482405194,0.04953877690468056,0.07242910830201571,0.0358729074137342,0.01434916296549368,0.061154765971984965,0.04578066279467031,0,-0.6527257793961061,-1.6941534403560323
11236,5956,0.4558428475486904,0.2876091336467428,0.31262592343854934,0.14976494291470785,2.099395567494963,3.5580926796507724,0.10073875083948959,0.03324378777703157,0.08176628609805238,0.03593015446608462,0.020315648085963735,0.042813969106783076,0.026695768972464742,0,-2.933725440508516,0.1386055956144051
11368,4507,0.3829598402485023,0.35145329487463944,0.27579321056134903,0.19458619924561793,2.0022187708009764,3.1457732416241404,0.12291990237408476,0.07854448635455957,0.08564455291768361,0.016640781007321942,0.023075216330153095,0.10982915464832482,0.06611936986909252,1,-0.41432073297912053,4.3371259428065025
11372,3187,0.3928459366175086,0.3479761531220584,0.24380294948227174,0.2554126137433323,1.9893316598682147,3.041418261688108,0.13366802635707561,0.0812676498274239,0.07561970505177283,0.022278004392845937,0.04424223407593348,0.1151553184813304,0.07059930969563853,1,0.39023792626707743,6.389801866714218
11373,3453,0.35737040254850855,0.300318563567912,0.32088039386041123,0.15406892557196641,1.9701708659136983,3.1427743990732697,0.14393281204749495,0.07935128873443383,0.0738488271068636,0.028670721112076455,0.037648421662322615,0.10078192875760209,0.05878945844193455,0,0.18109957774055896,1.2549329253231385
11377,3501,0.4250214224507284,0.278206226792345,0.30905455584118824,0.17823479005998286,2.033990288489003,3.149385889745787,0.09911453870322764,0.07997714938588975,0.10139960011425307,0.018566123964581547,0.043130534133104824,0.09882890602684948,0.08340474150242788,0,-0.24378830115171837,2.088095187134139
11385,4799,0.37111898312148367,0.30297978745571996,0.32256720150031254,0.1475307355699104,2.0537612002500523,3.0745988747655764,0.0948114190456345,0.05521983746613878,0.09877057720358408,0.03104813502813086,0.01812877682850594,0.07501562825588665,0.07188997707855803,0,-1.2738698400095172,1.2756650566842536
11420,2813,0.4102381798791326,0.33416281549946675,0.3103448275862069,0.19658727337362247,2.1485958051901886,3.3825097760398153,0.08034127266263776,0.02132954141485958,0.08745111980092428,0.014930678990401706,0.02808389619623178,0.030927835051546393,0.028794880910060435,0,-4.188487754980738,2.679949498262171
11432,3005,0.40066555740432613,0.24792013311148087,0.32945091514143093,0.1454242928452579,1.9434276206322796,3.2289517470881863,0.1603993344425957,0.031281198003327786,0.07021630615640599,0.04359400998336106,0.021630615640599003,0.041930116472545756,0.03361064891846922,0,-0.7675415147846245,-0.9244648239985019
11434,3656,0.4135667396061269,0.2811816192560175,0.31673960612691465,0.15207877461706784,2.0965536105032823,3.6381291028446388,0.0763129102844639,0.02735229759299781,0.09354485776805252,0.028446389496717725,0.012582056892778994,0.03200218818380744,0.03391684901531729,0,-3.4632717313591885,0.158765800440373
11435,2892,0.3834716459197787,0.2959889349930844,0.33229598893499307,0.15975103734439833,2.06881051175657,3.2448132780082988,0.1103042876901798,0.03665283540802213,0.08713692946058091,0.04426002766251729,0.019363762102351315,0.05013831258644537,0.03665283540802213,0,-2.1787231190007623,0.31542635095595667
11691,2601,0.29411764705882354,0.2706651287966167,0.3548635140330642,0.09573241061130335,1.9800076893502498,3.0469050365244135,0.11418685121107267,0.02575932333717801,0.07920030757400999,0.041138023836985775,0.009611687812379853,0.0330642060745867,0.026143790849673203,0,-1.8937729732606077,-1.686758486986359
other,152586,0.3785865020381948,0.2718532499705084,0.3179059677821032,0.13357713027407495,1.9988465521083192,3.2823719083008926,0.10900737944503427,0.07224122789771015,0.10211290681976067,0.036412252762376626,0.04226469007641592,0.08519785563551047,0.04947373939942065,0,-0.2411358952876893,0.13563891828537059
unknown,153438,0.4245493293708208,0.2747885139274495,0.304924464604596,0.16681656434520784,2.0514018691588785,3.9196613615923046,0.0676103703124389,0.0443175745252154,0.1275107861155646,0.03096364655430858,0.03815221783391337,0.05432161524524564,0.04106544662990915,0,-2.248413347091953,0.4167922646733594
